SubPlot;idTree;Xfield;Yfield;Family;spName;Genus;Species;CircCorr
4;104461;215,0000000000000;58,50000000000000;Lecythidaceae;Gustavia_hexapetala;Gustavia;hexapetala;48,5
4;104462;216,0000000000000;55,00000000000000;Chrysobalanaceae;Hirtella_bicornis;Hirtella;bicornis var. bicornis;78
4;104463;219,5000000000000;58,50000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;97
4;104464;212,5000000000000;46,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;81,5
4;104465;210,0000000000000;45,00000000000000;Malvaceae;Apeiba_glabra;Apeiba;glabra;93,5
4;104466;212,5000000000000;40,00000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;64,5
4;104467;218,0000000000000;41,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;43
4;104468;218,0000000000000;33,50000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;49,5
4;104469;213,5000000000000;34,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;41,5
4;104470;212,5000000000000;34,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;179
4;104471;212,5000000000000;37,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;55,5
4;104472;212,0000000000000;31,50000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;46
4;104473;217,0000000000000;32,00000000000000;Fabaceae;Eperua_grandiflora;Eperua;grandiflora;55,5
4;104474;215,5000000000000;30,50000000000000;Moraceae;Brosimum_guianense;Brosimum;guianense;55
4;104475;214,5000000000000;29,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;74
4;104476;217,5000000000000;24,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;68,5
4;104477;219,5000000000000;24,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;92
4;104478;220,0000000000000;24,50000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;107,5
4;104479;217,5000000000000;21,00000000000000;Chrysobalanaceae;Couepia_caryophylloides;Couepia;caryophylloides;71,5
4;104480;217,5000000000000;20,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;41,5
4;104481;215,0000000000000;18,50000000000000;Sapotaceae;Chrysophyllum_sanguinolentum;Chrysophyllum;sanguinolentum;154
4;104482;213,0000000000000;19,00000000000000;Anacardiaceae;Thyrsodium_puberulum;Thyrsodium;puberulum;69,5
4;104483;211,5000000000000;16,50000000000000;Melastomataceae;Votomita_guianensis;Votomita;guianensis;44,5
4;104484;215,5000000000000;16,00000000000000;Sapotaceae;Chrysophyllum_sanguinolentum;Chrysophyllum;sanguinolentum;48
4;104485;218,0000000000000;16,00000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;71
4;104487;220,0000000000000;14,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;45
4;104488;220,0000000000000;14,50000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;51,5
4;104489;218,0000000000000;6,5;Clusiaceae;Tovomita_gazelii;Tovomita;gazelii;49
4;104490;215,5000000000000;6;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;102
4;104491;214,5000000000000;6,5;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;87
4;104492;221,5000000000000;9,5;Chrysobalanaceae;Licania_canescens;Licania;canescens;55,5
4;104493;218,0000000000000;3;Simaroubaceae;Simaba_polyphylla;Simaba;polyphylla;92
4;104494;218,0000000000000;3;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;53,5
4;104495;221,0000000000000;1;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;123,5
4;104496;216,0000000000000;0,5;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;54
4;104497;226,5000000000000;2;Humiriaceae;Humiriastrum_subcrenatum;Humiriastrum;subcrenatum;121
4;104498;226,5000000000000;10,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;154
4;104499;228,5000000000000;9,5;Fabaceae;Recordoxylon_speciosum;Recordoxylon;speciosum;62
4;104500;231,0000000000000;9;Sapotaceae;Chrysophyllum_prieurii;Chrysophyllum;prieurii;76,5
4;104501;230,0000000000000;12,00000000000000;Rubiaceae;Duroia_micrantha;Duroia;micrantha;91
4;104502;230,0000000000000;17,50000000000000;Myristicaceae;Iryanthera_sagotiana;Iryanthera;sagotiana;67
4;104503;228,0000000000000;15,00000000000000;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;142
4;104504;230,0000000000000;18,00000000000000;Humiriaceae;Humiriastrum_subcrenatum;Humiriastrum;subcrenatum;123,5
4;104505;229,0000000000000;24,00000000000000;Apocynaceae;Parahancornia_fasciculata;Parahancornia;fasciculata;176,5
4;104507;223,0000000000000;25,50000000000000;Olacaceae;Heisteria_densifrons;Heisteria;densifrons;55
4;104508;223,5000000000000;32,00000000000000;Burseraceae;Protium_sagotianum;Protium;sagotianum;106
4;104509;227,0000000000000;32,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;84,5
4;104510;221,5000000000000;35,50000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;58
4;104511;222,0000000000000;40,00000000000000;Fabaceae;Swartzia_guianensis;Swartzia;guianensis;41,5
4;104512;221,0000000000000;42,50000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;70
4;104514;227,0000000000000;39,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;40
4;104515;229,5000000000000;43,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;45,5
4;104517;224,5000000000000;43,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;40
4;104518;222,0000000000000;46,00000000000000;Lauraceae;Rhodostemonodaphne_grandis;Rhodostemonodaphne;grandis;85
4;104519;221,5000000000000;48,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;51
4;104520;224,5000000000000;48,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;35
4;104521;227,5000000000000;51,00000000000000;Malvaceae;Sterculia_speciosa;Sterculia;speciosa;139
4;104522;227,5000000000000;54,50000000000000;Lauraceae;Sextonia_rubra;Sextonia;rubra;54,5
4;104524;225,0000000000000;62,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;141
4;104530;221,0000000000000;79,50000000000000;Simaroubaceae;Homalolepis_cedron;Homalolepis;cedron;69,5
4;104536;228,0000000000000;92,00000000000000;Sapotaceae;Chrysophyllum_argenteum;Chrysophyllum;argenteum;52,5
4;104537;223,5000000000000;92,50000000000000;Clusiaceae;Tovomita_sp.5-CAY;Tovomita;sp.5-CAY;41
4;104538;221,5000000000000;95,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;75
4;104539;220,5000000000000;98,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;89
4;104541;227,0000000000000;96,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;127,5
4;104544;222,0000000000000;105,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;58
4;104546;225,0000000000000;112,00000000000000;Humiriaceae;Humiriastrum_subcrenatum;Humiriastrum;subcrenatum;152
4;104547;223,5000000000000;115,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;38
4;104548;227,0000000000000;118,00000000000000;Anacardiaceae;Thyrsodium_guianense;Thyrsodium;guianense;63
4;104551;235,5000000000000;113,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;46
4;104552;239,0000000000000;110,50000000000000;Lauraceae;Aniba_taubertiana;Aniba;taubertiana;41
4;104553;239,0000000000000;110,50000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;119
4;104554;235,0000000000000;109,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;156
4;104555;238,5000000000000;102,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;95
4;104556;238,0000000000000;103,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;40
4;104558;233,5000000000000;101,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;117,5
4;104562;240,0000000000000;99,00000000000000;Myristicaceae;Iryanthera_sagotiana;Iryanthera;sagotiana;82
4;104564;237,5000000000000;93,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;94
4;104566;231,5000000000000;90,50000000000000;Vochysiaceae;Ruizterania_albiflora;Ruizterania;albiflora;257,5
4;104569;233,0000000000000;80,50000000000000;Fabaceae;Parkia_velutina;Parkia;velutina;84
4;104573;231,0000000000000;69,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;171,5
4;104574;237,0000000000000;72,00000000000000;Vochysiaceae;Vochysia_tomentosa;Vochysia;tomentosa;85
4;104575;238,0000000000000;72,00000000000000;Chrysobalanaceae;Leptobalanus_sprucei;Leptobalanus;sprucei;35
4;104576;240,5000000000000;64,50000000000000;Lecythidaceae;Lecythis_chartacea;Lecythis;chartacea;230
4;104580;233,5000000000000;61,50000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;119,5
4;104581;231,0000000000000;59,00000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;47,5
4;104584;237,0000000000000;60,00000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;94
4;104585;236,0000000000000;51,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;60,5
4;104586;239,0000000000000;48,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;92
4;104587;239,0000000000000;48,00000000000000;Moraceae;Maquira_guianensis;Maquira;guianensis;42,5
4;104588;235,0000000000000;49,50000000000000;Putranjivaceae;Drypetes_variabilis;Drypetes;variabilis;40
4;104590;232,5000000000000;50,50000000000000;Humiriaceae;Vantanea_parviflora;Vantanea;parviflora;113
4;104591;231,0000000000000;52,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;94,5
4;104592;232,0000000000000;47,00000000000000;Moraceae;Helicostylis_tomentosa;Helicostylis;tomentosa;81
4;104593;233,0000000000000;43,50000000000000;Olacaceae;Heisteria_densifrons;Heisteria;densifrons;35,5
4;104594;236,5000000000000;45,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;47
4;104595;238,5000000000000;41,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;41
4;104598;234,0000000000000;35,50000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;81
4;104599;239,5000000000000;31,00000000000000;Lecythidaceae;Lecythis_poiteaui;Lecythis;poiteaui;95
4;104600;239,5000000000000;31,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;39,5
4;104602;235,5000000000000;31,50000000000000;Anacardiaceae;Thyrsodium_guianense;Thyrsodium;guianense;72
4;104603;233,5000000000000;28,50000000000000;Burseraceae;Protium_sagotianum;Protium;sagotianum;36
4;104604;233,0000000000000;28,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;99,5
4;104605;232,0000000000000;23,50000000000000;Humiriaceae;Vantanea_parviflora;Vantanea;parviflora;93,5
4;104606;233,5000000000000;21,00000000000000;Chrysobalanaceae;Licania_ovalifolia;Licania;ovalifolia;54,5
4;104607;236,0000000000000;20,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;50
4;104611;239,0000000000000;25,50000000000000;Humiriaceae;Vantanea_parviflora;Vantanea;parviflora;135
4;104612;238,0000000000000;21,00000000000000;Moraceae;Brosimum_guianense;Brosimum;guianense;47
4;104615;239,0000000000000;14,50000000000000;Simaroubaceae;Homalolepis_morettii;Homalolepis;morettii;150
4;104617;233,0000000000000;9,5;Lauraceae;Ocotea_glomerata;Ocotea;glomerata;119
4;104618;231,5000000000000;6;Lecythidaceae;Eschweilera_collina;Eschweilera;collina;42
4;104619;237,0000000000000;6;Burseraceae;Dacryodes_nitens;Dacryodes;nitens;56,5
4;104620;238,0000000000000;5;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;44
4;104621;237,0000000000000;3,5;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;140
4;104622;240,0000000000000;3;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;56
4;104623;238,0000000000000;2,5;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;56
4;104625;245,5000000000000;0,5;Moraceae;Brosimum_guianense;Brosimum;guianense;67
4;104626;245,5000000000000;0,5;Chrysobalanaceae;Licania_canescens;Licania;canescens;60
4;104627;244,5000000000000;2;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;93
4;104628;250,0000000000000;6;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;98
4;104629;247,5000000000000;5;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;41
4;104630;247,0000000000000;8;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;117,5
4;104631;248,5000000000000;10,50000000000000;Chrysobalanaceae;Licania_canescens;Licania;canescens;47
4;104632;250,0000000000000;11,00000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;180
4;104634;247,0000000000000;12,00000000000000;Sapotaceae;Micropholis_egensis;Micropholis;egensis;112,5
4;104635;245,5000000000000;13,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;82
4;104636;242,0000000000000;13,00000000000000;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;111
4;104640;246,5000000000000;29,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;105
4;104642;242,0000000000000;31,50000000000000;Lauraceae;Sextonia_rubra;Sextonia;rubra;248,5
4;104643;246,0000000000000;32,00000000000000;Chrysobalanaceae;Hymenopus_heteromorphus;Hymenopus;heteromorphus;71,5
4;104644;249,0000000000000;35,00000000000000;Burseraceae;Trattinnickia_demerarae;Trattinnickia;demerarae;77
4;104647;245,0000000000000;36,50000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;72
4;104648;244,5000000000000;35,50000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;103,5
4;104649;242,0000000000000;37,00000000000000;Anacardiaceae;Thyrsodium_guianense;Thyrsodium;guianense;78
4;104650;241,5000000000000;37,00000000000000;Fabaceae;Recordoxylon_speciosum;Recordoxylon;speciosum;141,5
4;104651;240,5000000000000;35,00000000000000;Goupiaceae;Goupia_glabra;Goupia;glabra;69
4;104652;242,5000000000000;39,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;48
4;104655;247,0000000000000;44,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;38
4;104656;246,0000000000000;48,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;52
4;104657;242,0000000000000;49,50000000000000;Peraceae;Pogonophora_schomburgkiana;Pogonophora;schomburgkiana;54
4;104658;242,0000000000000;52,00000000000000;Anacardiaceae;Anacardium_spruceanum;Anacardium;spruceanum;132,5
4;104659;243,5000000000000;53,50000000000000;Peraceae;Chaetocarpus_schomburgkianus;Chaetocarpus;schomburgkianus;88,5
4;104660;245,5000000000000;53,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;50,5
4;104662;249,0000000000000;51,00000000000000;Fabaceae;Bocoa_prouacensis;Bocoa;prouacensis;61
4;104663;245,0000000000000;64,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;42
4;104664;241,5000000000000;60,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;75
4;104665;242,5000000000000;64,00000000000000;Lecythidaceae;Lecythis_poiteaui;Lecythis;poiteaui;47,5
4;104666;243,0000000000000;66,00000000000000;Chrysobalanaceae;Licania_alba;Licania;alba;54,5
4;104667;250,0000000000000;68,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;156,5
4;104668;249,5000000000000;69,00000000000000;Metteniusaceae;Poraqueiba_guianensis;Poraqueiba;guianensis;78,5
4;104669;248,5000000000000;70,00000000000000;Chrysobalanaceae;Licania_membranacea;Licania;membranacea;76
4;104675;250,0000000000000;79,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;69,5
4;104678;243,5000000000000;93,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;54
4;104679;243,5000000000000;97,00000000000000;Fabaceae;Dicorynia_guianensis;Dicorynia;guianensis;112
4;104680;247,0000000000000;110,00000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;48
4;104681;244,5000000000000;109,50000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;85
4;104682;250,0000000000000;114,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;34,5
4;104684;249,5000000000000;115,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;44,5
4;104685;248,5000000000000;120,50000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;35,5
4;104686;242,0000000000000;121,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;86
4;104687;245,0000000000000;117,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;41,5
4;104689;135,0000000000000;118,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;42,5
4;104690;133,5000000000000;121,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;45
4;104691;141,0000000000000;121,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;126
4;104693;150,0000000000000;99,50000000000000;Siparunaceae;Siparuna_decipiens;Siparuna;decipiens;41,5
4;104694;150,0000000000000;98,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;80,5
4;104695;170,0000000000000;118,50000000000000;Sapotaceae;Pouteria_guianensis;Pouteria;guianensis;130
4;104699;214,0000000000000;120,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;108,5
4;104701;228,5000000000000;28,50000000000000;Burseraceae;Protium_plagiocarpium;Protium;plagiocarpium;38
4;104702;237,0000000000000;13,00000000000000;Lecythidaceae;Couratari_multiflora;Couratari;multiflora;42
4;104703;236,0000000000000;63,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;46
4;104705;248,0000000000000;125,00000000000000;Myristicaceae;Iryanthera_sagotiana;Iryanthera;sagotiana;111,5
4;104706;241,5000000000000;124,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;57
4;104707;234,5000000000000;124,50000000000000;Fabaceae;Enterolobium_oldemanii;Enterolobium;oldemanii;120,5
4;104709;232,0000000000000;121,00000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;260
4;104710;231,0000000000000;121,00000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;119
4;104711;230,5000000000000;120,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;44
4;104712;231,0000000000000;124,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;51
4;104713;225,0000000000000;124,50000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;190,5
4;104714;207,0000000000000;124,00000000000000;Dichapetalaceae;Tapura_capitulifera;Tapura;capitulifera;118,75
4;104715;142,5000000000000;1;Apocynaceae;Macoubea_guianensis;Macoubea;guianensis;65
4;104716;156,5000000000000;3;Fabaceae;Eperua_falcata;Eperua;falcata;109,5
4;104717;156,0000000000000;2,5;Chrysobalanaceae;Licania_alba;Licania;alba;48,5
4;104718;164,5000000000000;80,00000000000000;Euphorbiaceae;Conceveiba_guianensis;Conceveiba;guianensis;64,5
4;104721;208,0000000000000;77,00000000000000;Fabaceae;Vouacapoua_americana;Vouacapoua;americana;154,5
4;104722;173,0000000000000;118,50000000000000;Apocynaceae;Aspidosperma_excelsum;Aspidosperma;excelsum;120
4;104723;157,5000000000000;33,50000000000000;Euphorbiaceae;Conceveiba_guianensis;Conceveiba;guianensis;39
4;104724;128,5000000000000;61,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;41
4;104726;248,5000000000000;121,50000000000000;Burseraceae;Protium_stevensonii;Protium;stevensonii;62
4;104728;250,0000000000000;75,00000000000000;Malvaceae;Pachira_dolichocalyx;Pachira;dolichocalyx;41
4;104729;248,5000000000000;25,50000000000000;Fabaceae;Inga_loubryana;Inga;loubryana;62
4;104731;236,5000000000000;73,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;46,5
4;104732;225,5000000000000;40,00000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;34
4;104733;210,5000000000000;34,50000000000000;Moraceae;Helicostylis_pedunculata;Helicostylis;pedunculata;38,5
4;104734;196,0000000000000;69,50000000000000;Myristicaceae;Iryanthera_sagotiana;Iryanthera;sagotiana;38
4;104735;169,5000000000000;52,50000000000000;Fabaceae;Ormosia_coutinhoi;Ormosia;coutinhoi;60
4;104736;156,5000000000000;44,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;86
4;104737;155,5000000000000;43,50000000000000;Clusiaceae;Tovomita_brevistaminea;Tovomita;brevistaminea;40,5
4;104738;158,5000000000000;16,00000000000000;Fabaceae;Inga_jenmanii;Inga;jenmanii;60
4;104739;127,0000000000000;116,50000000000000;Elaeocarpaceae;Sloanea_conferta;Sloanea;conferta;46,5
4;104742;165,0000000000000;24,00000000000000;Chrysobalanaceae;Parinari_montana;Parinari;montana;44,5
4;104743;163,5000000000000;90,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;45,5
4;104744;176,0000000000000;96,00000000000000;Annonaceae;Anaxagorea_dolichocarpa;Anaxagorea;dolichocarpa;40
4;104745;195,0000000000000;104,00000000000000;Sapotaceae;Pradosia_cochlearia;Pradosia;cochlearia;35
4;104746;194,0000000000000;12,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;34,5
4;104747;222,0000000000000;21,50000000000000;Lecythidaceae;Couratari_multiflora;Couratari;multiflora;48
4;104749;230,0000000000000;69,50000000000000;Sapindaceae;Talisia_praealta;Talisia;praealta;39,5
4;104750;232,0000000000000;23,50000000000000;Annonaceae;Oxandra_asbeckii;Oxandra;asbeckii;37,5
4;104751;244,5000000000000;112,50000000000000;Fabaceae;Swartzia_arborescens;Swartzia;arborescens;34
4;104752;145,5000000000000;28,00000000000000;Olacaceae;Chaunochiton_kappleri;Chaunochiton;kappleri;83
4;104753;153,5000000000000;43,00000000000000;Burseraceae;Protium_opacum;Protium;opacum subsp. rabelianum;76,5
4;104755;150,0000000000000;51,00000000000000;Malvaceae;Sterculia_pruriens;Sterculia;pruriens;50
4;104756;218,0000000000000;37,50000000000000;Ochnaceae;Lacunaria_crenata;Lacunaria;crenata subsp. crenata;35,5
4;104757;217,0000000000000;15,50000000000000;Meliaceae;Carapa_surinamensis;Carapa;surinamensis;33
4;104758;223,5000000000000;117,00000000000000;Simaroubaceae;Homalolepis_cedron;Homalolepis;cedron;35
4;104760;195,0000000000000;94,50000000000000;Euphorbiaceae;Conceveiba_guianensis;Conceveiba;guianensis;63
4;104761;202,0000000000000;22,00000000000000;Chrysobalanaceae;Parinariopsis_licaniiflora;Parinariopsis;licaniiflora;33
4;104762;134,0000000000000;120,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;58
4;104763;136,5000000000000;109,50000000000000;Clusiaceae;Symphonia_globulifera;Symphonia;globulifera;61,5
4;104764;128,0000000000000;114,00000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;38
4;104765;186,5000000000000;115,00000000000000;Apocynaceae;Aspidosperma_cruentum;Aspidosperma;cruentum;34,5
4;104766;186,5000000000000;113,00000000000000;Melastomataceae;Mouriri_crassifolia;Mouriri;crassifolia;34,5
4;104767;199,0000000000000;73,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;42,5
4;104768;173,0000000000000;69,50000000000000;Myrtaceae;Eugenia_sp.FG21-Holst;Eugenia;sp.FG21-Holst;41,5
4;104769;223,0000000000000;42,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;67
4;104772;205,5000000000000;89,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;54
4;104773;215,5000000000000;87,50000000000000;Clusiaceae;Tovomita_brevistaminea;Tovomita;brevistaminea;36
4;104774;201,5000000000000;89,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;43,5
4;104775;209,5000000000000;96,50000000000000;Fabaceae;Parkia_nitida;Parkia;nitida;73
4;104776;239,0000000000000;112,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;48,5
4;104777;233,0000000000000;122,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;48,5
4;104778;244,5000000000000;124,00000000000000;Lecythidaceae;Eschweilera_sagotiana;Eschweilera;sagotiana;38
4;104779;248,0000000000000;124,50000000000000;Lauraceae;Rhodostemonodaphne_rufovirgata;Rhodostemonodaphne;rufovirgata;62
4;104783;156,5000000000000;32,00000000000000;Lecythidaceae;Eschweilera_coriacea;Eschweilera;coriacea;42,5
4;104784;170,5000000000000;20,00000000000000;Fabaceae;Copaifera_guyanensis;Copaifera;guyanensis;72,5
4;104785;127,0000000000000;90,50000000000000;Annonaceae;Xylopia_crinita;Xylopia;crinita;40,5
4;104786;147,0000000000000;120,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;165
4;104787;206,5000000000000;124,00000000000000;Clusiaceae;Symphonia_sp.1;Symphonia;sp.1;65,5
4;104789;222,0000000000000;66,00000000000000;Melastomataceae;Mouriri_crassifolia;Mouriri;crassifolia;44
4;104791;125,5000000000000;80,00000000000000;Lecythidaceae;Eschweilera_decolorans;Eschweilera;decolorans;49,5
4;104792;183,0000000000000;83,00000000000000;Chrysobalanaceae;Hirtella_glandulosa;Hirtella;glandulosa;44,5
4;104793;187,0000000000000;67,50000000000000;Clusiaceae;Moronobea_coccinea;Moronobea;coccinea;50
4;104794;204,0000000000000;60,00000000000000;Clusiaceae;Tovomita_brevistaminea;Tovomita;brevistaminea;35,5
4;104796;221,0000000000000;85,50000000000000;Euphorbiaceae;Sandwithia_guyanensis;Sandwithia;guyanensis;36
4;104797;234,0000000000000;120,50000000000000;Fabaceae;Eperua_falcata;Eperua;falcata;40
4;104798;129,5000000000000;6,5;Euphorbiaceae;Conceveiba_guianensis;Conceveiba;guianensis;43,5
4;104799;139,0000000000000;43,50000000000000;Lecythidaceae;Lecythis_persistens;Lecythis;persistens subsp. aurantiaca;46,5
4;104800;179,0000000000000;22,00000000000000;Lecythidaceae;Indet.Lecythidaceae_Indet.;Indet.Lecythidaceae;Indet.;43
4;104801;186,0000000000000;97,00000000000000;Euphorbiaceae;Conceveiba_guianensis;Conceveiba;guianensis;43,5
4;104802;170,5000000000000;117,50000000000000;Clusiaceae;Moronobea_coccinea;Moronobea;coccinea;71
4;104803;151,5000000000000;22,00000000000000;Arecaceae;Oenocarpus_bataua;Oenocarpus;bataua var. bataua;63,5
